pc_time,ms,time_s,current_a,thrust_g,raw_line
2026-03-27T16:46:22,205766,205.766,0.694,,"205766,1896,1.528,0.694,-388425,NA"
2026-03-27T16:46:22,205886,205.886,0.692,,"205886,1896,1.528,0.692,-386115,NA"
2026-03-27T16:46:22,205986,205.986,0.693,,"205986,1896,1.528,0.693,-391596,NA"
2026-03-27T16:46:22,206106,206.106,0.691,,"206106,1896,1.528,0.691,-389688,NA"
2026-03-27T16:46:22,206246,206.246,0.69,,"206246,1896,1.528,0.690,-389817,NA"
2026-03-27T16:46:22,206346,206.346,0.688,,"206346,1896,1.528,0.688,-383297,NA"
2026-03-27T16:46:22,206446,206.446,0.686,,"206446,1896,1.528,0.686,-377449,NA"
2026-03-27T16:46:23,206546,206.546,0.69,,"206546,1896,1.528,0.690,-384314,NA"
2026-03-27T16:46:23,206666,206.666,0.69,,"206666,1896,1.528,0.690,-389378,NA"
2026-03-27T16:46:23,206806,206.806,0.685,,"206806,1896,1.528,0.685,-379270,NA"
2026-03-27T16:46:23,206906,206.906,0.684,,"206906,1896,1.528,0.684,-398006,NA"
2026-03-27T16:46:23,207006,207.006,0.686,,"207006,1896,1.528,0.686,-404438,NA"
2026-03-27T16:46:23,207106,207.106,0.69,,"207106,1896,1.528,0.690,-402854,NA"
2026-03-27T16:46:23,207226,207.226,0.691,,"207226,1896,1.528,0.691,-396148,NA"
2026-03-27T16:46:23,207366,207.366,0.69,,"207366,1896,1.528,0.690,-404476,NA"
2026-03-27T16:46:23,207466,207.466,0.691,,"207466,1896,1.528,0.691,-421811,NA"
2026-03-27T16:46:24,207566,207.566,0.691,,"207566,1896,1.528,0.691,-426278,NA"
2026-03-27T16:46:24,207666,207.666,0.694,,"207666,1896,1.528,0.694,-410350,NA"
2026-03-27T16:46:24,207806,207.806,0.694,,"207806,1896,1.528,0.694,-391644,NA"
2026-03-27T16:46:24,207926,207.926,0.696,,"207926,1896,1.529,0.696,-376503,NA"
2026-03-27T16:46:24,208026,208.026,0.697,,"208026,1896,1.529,0.697,-353895,NA"
2026-03-27T16:46:24,208146,208.146,0.696,,"208146,1896,1.529,0.696,-340432,NA"
2026-03-27T16:46:24,208286,208.286,0.696,,"208286,1896,1.529,0.696,-398909,NA"
2026-03-27T16:46:24,208386,208.386,0.694,,"208386,1896,1.528,0.694,-380482,NA"
2026-03-27T16:46:24,208486,208.486,0.695,,"208486,1896,1.528,0.695,-372435,NA"
2026-03-27T16:46:25,208586,208.586,0.697,,"208586,1896,1.529,0.697,-362939,NA"
2026-03-27T16:46:25,208706,208.706,0.698,,"208706,1896,1.529,0.698,-392214,NA"
2026-03-27T16:46:25,208846,208.846,0.699,,"208846,1896,1.529,0.699,-397954,NA"
2026-03-27T16:46:25,208946,208.946,0.697,,"208946,1896,1.529,0.697,-404279,NA"
2026-03-27T16:46:25,209046,209.046,0.698,,"209046,1896,1.529,0.698,-390575,NA"
2026-03-27T16:46:25,209146,209.146,0.697,,"209146,1896,1.529,0.697,-381258,NA"
2026-03-27T16:46:25,209266,209.266,0.695,,"209266,1896,1.528,0.695,-369849,NA"
2026-03-27T16:46:25,209406,209.406,0.695,,"209406,1896,1.528,0.695,-327456,NA"
2026-03-27T16:46:25,209506,209.506,0.696,,"209506,1896,1.529,0.696,-319055,NA"
2026-03-27T16:46:26,209606,209.606,0.697,,"209606,1896,1.529,0.697,-304235,NA"
2026-03-27T16:46:26,209706,209.706,0.695,,"209706,1896,1.528,0.695,-292193,NA"
2026-03-27T16:46:26,209846,209.846,0.693,,"209846,1896,1.528,0.693,-283335,NA"
2026-03-27T16:46:26,209966,209.966,0.692,,"209966,1896,1.528,0.692,-309612,NA"
2026-03-27T16:46:26,210066,210.066,0.692,,"210066,1896,1.528,0.692,-331358,NA"
2026-03-27T16:46:26,210186,210.186,0.697,,"210186,1896,1.529,0.697,-348485,NA"
2026-03-27T16:46:26,210326,210.326,0.698,,"210326,1896,1.529,0.698,-385439,NA"
2026-03-27T16:46:26,210426,210.426,0.695,,"210426,1896,1.528,0.695,-363832,NA"
2026-03-27T16:46:27,210526,210.526,0.692,,"210526,1896,1.528,0.692,-341810,NA"
2026-03-27T16:46:27,210626,210.626,0.689,,"210626,1896,1.528,0.689,-353665,NA"
2026-03-27T16:46:27,210746,210.746,0.69,,"210746,1896,1.528,0.690,-376992,NA"
2026-03-27T16:46:27,210886,210.886,0.691,,"210886,1896,1.528,0.691,-378552,NA"
2026-03-27T16:46:27,210986,210.986,0.696,,"210986,1896,1.529,0.696,-376765,NA"
2026-03-27T16:46:27,211086,211.086,0.697,,"211086,1896,1.529,0.697,-376683,NA"
2026-03-27T16:46:27,211186,211.186,0.698,,"211186,1896,1.529,0.698,-376941,NA"
2026-03-27T16:46:27,211306,211.306,0.699,,"211306,1896,1.529,0.699,-372928,NA"
2026-03-27T16:46:27,211446,211.446,0.699,,"211446,1896,1.529,0.699,-321673,NA"
2026-03-27T16:46:28,211546,211.546,0.7,,"211546,1896,1.529,0.700,-327262,NA"
2026-03-27T16:46:28,211646,211.646,0.7,,"211646,1896,1.529,0.700,-348128,NA"
2026-03-27T16:46:28,211746,211.746,0.699,,"211746,1896,1.529,0.699,-369235,NA"
